class,filename,width,height,path,aspect_ratio
metal,metal426.jpg,512,384,data\raw\garbage-classification\metal\metal426.jpg,1.3333333333333333
metal,metal427.jpg,512,384,data\raw\garbage-classification\metal\metal427.jpg,1.3333333333333333
metal,metal428.jpg,512,384,data\raw\garbage-classification\metal\metal428.jpg,1.3333333333333333
metal,metal429.jpg,512,384,data\raw\garbage-classification\metal\metal429.jpg,1.3333333333333333
metal,metal43.jpg,512,384,data\raw\garbage-classification\metal\metal43.jpg,1.3333333333333333
metal,metal430.jpg,512,384,data\raw\garbage-classification\metal\metal430.jpg,1.3333333333333333
metal,metal431.jpg,512,384,data\raw\garbage-classification\metal\metal431.jpg,1.3333333333333333
metal,metal432.jpg,512,384,data\raw\garbage-classification\metal\metal432.jpg,1.3333333333333333
metal,metal433.jpg,512,384,data\raw\garbage-classification\metal\metal433.jpg,1.3333333333333333
metal,metal434.jpg,287,176,data\raw\garbage-classification\metal\metal434.jpg,1.6306818181818181
metal,metal435.jpg,512,384,data\raw\garbage-classification\metal\metal435.jpg,1.3333333333333333
metal,metal436.jpg,512,384,data\raw\garbage-classification\metal\metal436.jpg,1.3333333333333333
metal,metal437.jpg,512,384,data\raw\garbage-classification\metal\metal437.jpg,1.3333333333333333
metal,metal438.jpg,512,384,data\raw\garbage-classification\metal\metal438.jpg,1.3333333333333333
metal,metal439.jpg,512,384,data\raw\garbage-classification\metal\metal439.jpg,1.3333333333333333
metal,metal44.jpg,512,384,data\raw\garbage-classification\metal\metal44.jpg,1.3333333333333333
metal,metal440.jpg,512,384,data\raw\garbage-classification\metal\metal440.jpg,1.3333333333333333
metal,metal441.jpg,512,384,data\raw\garbage-classification\metal\metal441.jpg,1.3333333333333333
metal,metal442.jpg,512,384,data\raw\garbage-classification\metal\metal442.jpg,1.3333333333333333
metal,metal443.jpg,512,384,data\raw\garbage-classification\metal\metal443.jpg,1.3333333333333333
metal,metal444.jpg,512,384,data\raw\garbage-classification\metal\metal444.jpg,1.3333333333333333
metal,metal445.jpg,225,225,data\raw\garbage-classification\metal\metal445.jpg,1.0
metal,metal446.jpg,225,225,data\raw\garbage-classification\metal\metal446.jpg,1.0
metal,metal447.jpg,512,384,data\raw\garbage-classification\metal\metal447.jpg,1.3333333333333333
metal,metal448.jpg,512,384,data\raw\garbage-classification\metal\metal448.jpg,1.3333333333333333
metal,metal449.jpg,512,384,data\raw\garbage-classification\metal\metal449.jpg,1.3333333333333333
metal,metal45.jpg,512,384,data\raw\garbage-classification\metal\metal45.jpg,1.3333333333333333
metal,metal450.jpg,512,384,data\raw\garbage-classification\metal\metal450.jpg,1.3333333333333333
metal,metal451.jpg,512,384,data\raw\garbage-classification\metal\metal451.jpg,1.3333333333333333
metal,metal452.jpg,512,384,data\raw\garbage-classification\metal\metal452.jpg,1.3333333333333333
metal,metal453.jpg,512,384,data\raw\garbage-classification\metal\metal453.jpg,1.3333333333333333
metal,metal454.jpg,512,384,data\raw\garbage-classification\metal\metal454.jpg,1.3333333333333333
metal,metal455.jpg,512,384,data\raw\garbage-classification\metal\metal455.jpg,1.3333333333333333
metal,metal456.jpg,512,384,data\raw\garbage-classification\metal\metal456.jpg,1.3333333333333333
metal,metal457.jpg,275,183,data\raw\garbage-classification\metal\metal457.jpg,1.5027322404371584
metal,metal458.jpg,512,384,data\raw\garbage-classification\metal\metal458.jpg,1.3333333333333333
metal,metal459.jpg,512,384,data\raw\garbage-classification\metal\metal459.jpg,1.3333333333333333
metal,metal46.jpg,280,156,data\raw\garbage-classification\metal\metal46.jpg,1.794871794871795
metal,metal460.jpg,512,384,data\raw\garbage-classification\metal\metal460.jpg,1.3333333333333333
metal,metal461.jpg,512,384,data\raw\garbage-classification\metal\metal461.jpg,1.3333333333333333
metal,metal462.jpg,512,384,data\raw\garbage-classification\metal\metal462.jpg,1.3333333333333333
metal,metal463.jpg,512,384,data\raw\garbage-classification\metal\metal463.jpg,1.3333333333333333
metal,metal464.jpg,512,384,data\raw\garbage-classification\metal\metal464.jpg,1.3333333333333333
metal,metal465.jpg,512,384,data\raw\garbage-classification\metal\metal465.jpg,1.3333333333333333
metal,metal466.jpg,512,384,data\raw\garbage-classification\metal\metal466.jpg,1.3333333333333333
metal,metal467.jpg,512,384,data\raw\garbage-classification\metal\metal467.jpg,1.3333333333333333
metal,metal468.jpg,270,187,data\raw\garbage-classification\metal\metal468.jpg,1.4438502673796791
metal,metal469.jpg,240,210,data\raw\garbage-classification\metal\metal469.jpg,1.1428571428571428
metal,metal47.jpg,512,384,data\raw\garbage-classification\metal\metal47.jpg,1.3333333333333333
metal,metal470.jpg,217,232,data\raw\garbage-classification\metal\metal470.jpg,0.9353448275862069
metal,metal471.jpg,199,253,data\raw\garbage-classification\metal\metal471.jpg,0.7865612648221344
metal,metal472.jpg,275,183,data\raw\garbage-classification\metal\metal472.jpg,1.5027322404371584
metal,metal473.jpg,259,194,data\raw\garbage-classification\metal\metal473.jpg,1.3350515463917525
metal,metal474.jpg,269,187,data\raw\garbage-classification\metal\metal474.jpg,1.4385026737967914
metal,metal475.jpg,259,194,data\raw\garbage-classification\metal\metal475.jpg,1.3350515463917525
metal,metal476.jpg,275,183,data\raw\garbage-classification\metal\metal476.jpg,1.5027322404371584
metal,metal477.jpg,275,183,data\raw\garbage-classification\metal\metal477.jpg,1.5027322404371584
metal,metal478.jpg,261,193,data\raw\garbage-classification\metal\metal478.jpg,1.3523316062176165
metal,metal479.jpg,225,225,data\raw\garbage-classification\metal\metal479.jpg,1.0
metal,metal48.jpg,512,384,data\raw\garbage-classification\metal\metal48.jpg,1.3333333333333333
metal,metal480.jpg,225,225,data\raw\garbage-classification\metal\metal480.jpg,1.0
metal,metal481.jpg,184,275,data\raw\garbage-classification\metal\metal481.jpg,0.6690909090909091
metal,metal482.jpg,272,185,data\raw\garbage-classification\metal\metal482.jpg,1.4702702702702704
metal,metal483.jpg,227,222,data\raw\garbage-classification\metal\metal483.jpg,1.0225225225225225
metal,metal484.jpg,245,206,data\raw\garbage-classification\metal\metal484.jpg,1.1893203883495145
metal,metal485.jpg,259,194,data\raw\garbage-classification\metal\metal485.jpg,1.3350515463917525
metal,metal486.jpg,318,159,data\raw\garbage-classification\metal\metal486.jpg,2.0
metal,metal487.jpg,275,183,data\raw\garbage-classification\metal\metal487.jpg,1.5027322404371584
metal,metal488.jpg,275,183,data\raw\garbage-classification\metal\metal488.jpg,1.5027322404371584
metal,metal489.jpg,271,186,data\raw\garbage-classification\metal\metal489.jpg,1.456989247311828
metal,metal49.jpg,512,384,data\raw\garbage-classification\metal\metal49.jpg,1.3333333333333333
metal,metal490.jpg,225,225,data\raw\garbage-classification\metal\metal490.jpg,1.0
metal,metal491.jpg,208,243,data\raw\garbage-classification\metal\metal491.jpg,0.8559670781893004
metal,metal492.jpg,225,225,data\raw\garbage-classification\metal\metal492.jpg,1.0
metal,metal493.jpg,225,225,data\raw\garbage-classification\metal\metal493.jpg,1.0
metal,metal494.jpg,225,225,data\raw\garbage-classification\metal\metal494.jpg,1.0
metal,metal495.jpg,275,183,data\raw\garbage-classification\metal\metal495.jpg,1.5027322404371584
metal,metal496.jpg,271,186,data\raw\garbage-classification\metal\metal496.jpg,1.456989247311828
metal,metal497.jpg,222,227,data\raw\garbage-classification\metal\metal497.jpg,0.9779735682819384
metal,metal498.jpg,275,183,data\raw\garbage-classification\metal\metal498.jpg,1.5027322404371584
metal,metal499.jpg,225,225,data\raw\garbage-classification\metal\metal499.jpg,1.0
metal,metal5.jpg,300,168,data\raw\garbage-classification\metal\metal5.jpg,1.7857142857142858
metal,metal50.jpg,512,384,data\raw\garbage-classification\metal\metal50.jpg,1.3333333333333333
metal,metal500.jpg,194,259,data\raw\garbage-classification\metal\metal500.jpg,0.749034749034749
metal,metal501.jpg,225,225,data\raw\garbage-classification\metal\metal501.jpg,1.0
metal,metal502.jpg,275,183,data\raw\garbage-classification\metal\metal502.jpg,1.5027322404371584
metal,metal503.jpg,217,232,data\raw\garbage-classification\metal\metal503.jpg,0.9353448275862069
metal,metal504.jpg,275,183,data\raw\garbage-classification\metal\metal504.jpg,1.5027322404371584
metal,metal505.jpg,285,177,data\raw\garbage-classification\metal\metal505.jpg,1.6101694915254237
metal,metal506.jpg,225,225,data\raw\garbage-classification\metal\metal506.jpg,1.0
metal,metal507.jpg,225,225,data\raw\garbage-classification\metal\metal507.jpg,1.0
metal,metal508.jpg,225,225,data\raw\garbage-classification\metal\metal508.jpg,1.0
metal,metal509.jpg,234,215,data\raw\garbage-classification\metal\metal509.jpg,1.0883720930232559
metal,metal51.jpg,512,384,data\raw\garbage-classification\metal\metal51.jpg,1.3333333333333333
metal,metal510.jpg,225,225,data\raw\garbage-classification\metal\metal510.jpg,1.0
metal,metal511.jpg,245,206,data\raw\garbage-classification\metal\metal511.jpg,1.1893203883495145
metal,metal512.jpg,259,194,data\raw\garbage-classification\metal\metal512.jpg,1.3350515463917525
metal,metal513.jpg,218,232,data\raw\garbage-classification\metal\metal513.jpg,0.9396551724137931
metal,metal514.jpg,240,210,data\raw\garbage-classification\metal\metal514.jpg,1.1428571428571428
metal,metal515.jpg,225,225,data\raw\garbage-classification\metal\metal515.jpg,1.0
metal,metal516.jpg,246,205,data\raw\garbage-classification\metal\metal516.jpg,1.2
metal,metal517.jpg,259,194,data\raw\garbage-classification\metal\metal517.jpg,1.3350515463917525
metal,metal518.jpg,287,176,data\raw\garbage-classification\metal\metal518.jpg,1.6306818181818181
metal,metal519.jpg,225,225,data\raw\garbage-classification\metal\metal519.jpg,1.0
metal,metal52.jpg,512,384,data\raw\garbage-classification\metal\metal52.jpg,1.3333333333333333
metal,metal520.jpg,298,169,data\raw\garbage-classification\metal\metal520.jpg,1.7633136094674555
metal,metal521.jpg,225,225,data\raw\garbage-classification\metal\metal521.jpg,1.0
metal,metal522.jpg,253,199,data\raw\garbage-classification\metal\metal522.jpg,1.271356783919598
metal,metal523.jpg,225,225,data\raw\garbage-classification\metal\metal523.jpg,1.0
metal,metal524.jpg,260,194,data\raw\garbage-classification\metal\metal524.jpg,1.3402061855670102
metal,metal525.jpg,275,183,data\raw\garbage-classification\metal\metal525.jpg,1.5027322404371584
metal,metal526.jpg,270,187,data\raw\garbage-classification\metal\metal526.jpg,1.4438502673796791
metal,metal527.jpg,259,194,data\raw\garbage-classification\metal\metal527.jpg,1.3350515463917525
metal,metal528.jpg,306,165,data\raw\garbage-classification\metal\metal528.jpg,1.8545454545454545
metal,metal529.jpg,276,183,data\raw\garbage-classification\metal\metal529.jpg,1.5081967213114753
metal,metal53.jpg,512,384,data\raw\garbage-classification\metal\metal53.jpg,1.3333333333333333
metal,metal530.jpg,300,168,data\raw\garbage-classification\metal\metal530.jpg,1.7857142857142858
metal,metal531.jpg,247,204,data\raw\garbage-classification\metal\metal531.jpg,1.2107843137254901
metal,metal532.jpg,224,224,data\raw\garbage-classification\metal\metal532.jpg,1.0
metal,metal533.jpg,225,225,data\raw\garbage-classification\metal\metal533.jpg,1.0
metal,metal534.jpg,225,225,data\raw\garbage-classification\metal\metal534.jpg,1.0
metal,metal535.jpg,259,194,data\raw\garbage-classification\metal\metal535.jpg,1.3350515463917525
metal,metal536.jpg,225,225,data\raw\garbage-classification\metal\metal536.jpg,1.0
metal,metal537.jpg,174,289,data\raw\garbage-classification\metal\metal537.jpg,0.6020761245674741
metal,metal538.jpg,275,183,data\raw\garbage-classification\metal\metal538.jpg,1.5027322404371584
metal,metal539.jpg,225,225,data\raw\garbage-classification\metal\metal539.jpg,1.0
metal,metal54.jpg,512,384,data\raw\garbage-classification\metal\metal54.jpg,1.3333333333333333
metal,metal540.jpg,276,183,data\raw\garbage-classification\metal\metal540.jpg,1.5081967213114753
metal,metal541.jpg,275,183,data\raw\garbage-classification\metal\metal541.jpg,1.5027322404371584
metal,metal542.jpg,225,225,data\raw\garbage-classification\metal\metal542.jpg,1.0
metal,metal543.jpg,225,225,data\raw\garbage-classification\metal\metal543.jpg,1.0
metal,metal544.jpg,225,224,data\raw\garbage-classification\metal\metal544.jpg,1.0044642857142858
metal,metal545.jpg,286,176,data\raw\garbage-classification\metal\metal545.jpg,1.625
metal,metal546.jpg,196,257,data\raw\garbage-classification\metal\metal546.jpg,0.7626459143968871
metal,metal547.jpg,349,144,data\raw\garbage-classification\metal\metal547.jpg,2.423611111111111
metal,metal548.jpg,225,225,data\raw\garbage-classification\metal\metal548.jpg,1.0
metal,metal549.jpg,225,225,data\raw\garbage-classification\metal\metal549.jpg,1.0
metal,metal55.jpg,512,384,data\raw\garbage-classification\metal\metal55.jpg,1.3333333333333333
metal,metal550.jpg,225,225,data\raw\garbage-classification\metal\metal550.jpg,1.0
metal,metal551.jpg,224,224,data\raw\garbage-classification\metal\metal551.jpg,1.0
metal,metal552.jpg,200,253,data\raw\garbage-classification\metal\metal552.jpg,0.7905138339920948
metal,metal553.jpg,225,225,data\raw\garbage-classification\metal\metal553.jpg,1.0
metal,metal554.jpg,183,275,data\raw\garbage-classification\metal\metal554.jpg,0.6654545454545454
metal,metal555.jpg,299,169,data\raw\garbage-classification\metal\metal555.jpg,1.7692307692307692
metal,metal556.jpg,278,181,data\raw\garbage-classification\metal\metal556.jpg,1.5359116022099448
metal,metal557.jpg,236,213,data\raw\garbage-classification\metal\metal557.jpg,1.107981220657277
metal,metal558.jpg,266,190,data\raw\garbage-classification\metal\metal558.jpg,1.4
metal,metal559.jpg,300,168,data\raw\garbage-classification\metal\metal559.jpg,1.7857142857142858
metal,metal56.jpg,512,384,data\raw\garbage-classification\metal\metal56.jpg,1.3333333333333333
metal,metal560.jpg,275,183,data\raw\garbage-classification\metal\metal560.jpg,1.5027322404371584
metal,metal561.jpg,225,225,data\raw\garbage-classification\metal\metal561.jpg,1.0
metal,metal562.jpg,250,202,data\raw\garbage-classification\metal\metal562.jpg,1.2376237623762376
metal,metal563.jpg,225,225,data\raw\garbage-classification\metal\metal563.jpg,1.0
metal,metal564.jpg,300,168,data\raw\garbage-classification\metal\metal564.jpg,1.7857142857142858
metal,metal565.jpg,276,182,data\raw\garbage-classification\metal\metal565.jpg,1.5164835164835164
metal,metal566.jpg,225,225,data\raw\garbage-classification\metal\metal566.jpg,1.0
metal,metal567.jpg,225,225,data\raw\garbage-classification\metal\metal567.jpg,1.0
metal,metal568.jpg,265,190,data\raw\garbage-classification\metal\metal568.jpg,1.394736842105263
metal,metal569.jpg,268,188,data\raw\garbage-classification\metal\metal569.jpg,1.425531914893617
metal,metal57.jpg,285,177,data\raw\garbage-classification\metal\metal57.jpg,1.6101694915254237
metal,metal570.jpg,225,225,data\raw\garbage-classification\metal\metal570.jpg,1.0
metal,metal571.jpg,225,225,data\raw\garbage-classification\metal\metal571.jpg,1.0
metal,metal572.jpg,294,172,data\raw\garbage-classification\metal\metal572.jpg,1.7093023255813953
metal,metal573.jpg,201,251,data\raw\garbage-classification\metal\metal573.jpg,0.8007968127490039
metal,metal574.jpg,254,199,data\raw\garbage-classification\metal\metal574.jpg,1.2763819095477387
metal,metal575.jpg,225,225,data\raw\garbage-classification\metal\metal575.jpg,1.0
metal,metal576.jpg,310,163,data\raw\garbage-classification\metal\metal576.jpg,1.901840490797546
metal,metal577.jpg,225,225,data\raw\garbage-classification\metal\metal577.jpg,1.0
metal,metal578.jpg,300,168,data\raw\garbage-classification\metal\metal578.jpg,1.7857142857142858
metal,metal579.jpg,275,183,data\raw\garbage-classification\metal\metal579.jpg,1.5027322404371584
metal,metal58.jpg,512,384,data\raw\garbage-classification\metal\metal58.jpg,1.3333333333333333
metal,metal580.jpg,225,225,data\raw\garbage-classification\metal\metal580.jpg,1.0
metal,metal581.jpg,234,215,data\raw\garbage-classification\metal\metal581.jpg,1.0883720930232559
metal,metal582.jpg,253,199,data\raw\garbage-classification\metal\metal582.jpg,1.271356783919598
metal,metal583.jpg,266,189,data\raw\garbage-classification\metal\metal583.jpg,1.4074074074074074
metal,metal584.jpg,225,225,data\raw\garbage-classification\metal\metal584.jpg,1.0
metal,metal585.jpg,311,162,data\raw\garbage-classification\metal\metal585.jpg,1.9197530864197532
metal,metal586.jpg,259,194,data\raw\garbage-classification\metal\metal586.jpg,1.3350515463917525
metal,metal587.jpg,225,225,data\raw\garbage-classification\metal\metal587.jpg,1.0
metal,metal588.jpg,259,194,data\raw\garbage-classification\metal\metal588.jpg,1.3350515463917525
metal,metal589.jpg,271,186,data\raw\garbage-classification\metal\metal589.jpg,1.456989247311828
metal,metal59.jpg,512,384,data\raw\garbage-classification\metal\metal59.jpg,1.3333333333333333
metal,metal590.jpg,184,275,data\raw\garbage-classification\metal\metal590.jpg,0.6690909090909091
metal,metal591.jpg,265,190,data\raw\garbage-classification\metal\metal591.jpg,1.394736842105263
metal,metal592.jpg,347,145,data\raw\garbage-classification\metal\metal592.jpg,2.393103448275862
metal,metal593.jpg,225,225,data\raw\garbage-classification\metal\metal593.jpg,1.0
metal,metal594.jpg,259,195,data\raw\garbage-classification\metal\metal594.jpg,1.3282051282051281
metal,metal595.jpg,225,225,data\raw\garbage-classification\metal\metal595.jpg,1.0
metal,metal596.jpg,259,194,data\raw\garbage-classification\metal\metal596.jpg,1.3350515463917525
metal,metal597.jpg,236,214,data\raw\garbage-classification\metal\metal597.jpg,1.102803738317757
metal,metal598.jpg,363,139,data\raw\garbage-classification\metal\metal598.jpg,2.6115107913669067
metal,metal599.jpg,225,225,data\raw\garbage-classification\metal\metal599.jpg,1.0
metal,metal6.jpg,225,225,data\raw\garbage-classification\metal\metal6.jpg,1.0
metal,metal60.jpg,512,384,data\raw\garbage-classification\metal\metal60.jpg,1.3333333333333333
metal,metal600.jpg,235,215,data\raw\garbage-classification\metal\metal600.jpg,1.0930232558139534
metal,metal601.jpg,225,225,data\raw\garbage-classification\metal\metal601.jpg,1.0
metal,metal602.jpg,300,168,data\raw\garbage-classification\metal\metal602.jpg,1.7857142857142858
metal,metal603.jpg,300,168,data\raw\garbage-classification\metal\metal603.jpg,1.7857142857142858
metal,metal604.jpg,262,192,data\raw\garbage-classification\metal\metal604.jpg,1.3645833333333333
metal,metal605.jpg,225,225,data\raw\garbage-classification\metal\metal605.jpg,1.0
metal,metal606.jpg,307,164,data\raw\garbage-classification\metal\metal606.jpg,1.8719512195121952
metal,metal607.jpg,258,195,data\raw\garbage-classification\metal\metal607.jpg,1.323076923076923
metal,metal608.jpg,275,183,data\raw\garbage-classification\metal\metal608.jpg,1.5027322404371584
metal,metal609.jpg,225,225,data\raw\garbage-classification\metal\metal609.jpg,1.0
metal,metal61.jpg,512,384,data\raw\garbage-classification\metal\metal61.jpg,1.3333333333333333
metal,metal610.jpg,240,210,data\raw\garbage-classification\metal\metal610.jpg,1.1428571428571428
metal,metal611.jpg,275,183,data\raw\garbage-classification\metal\metal611.jpg,1.5027322404371584
metal,metal612.jpg,249,203,data\raw\garbage-classification\metal\metal612.jpg,1.2266009852216748
metal,metal613.jpg,225,225,data\raw\garbage-classification\metal\metal613.jpg,1.0
metal,metal614.jpg,277,182,data\raw\garbage-classification\metal\metal614.jpg,1.521978021978022
metal,metal615.jpg,249,202,data\raw\garbage-classification\metal\metal615.jpg,1.2326732673267327
metal,metal616.jpg,300,168,data\raw\garbage-classification\metal\metal616.jpg,1.7857142857142858
metal,metal617.jpg,225,224,data\raw\garbage-classification\metal\metal617.jpg,1.0044642857142858
metal,metal618.jpg,294,171,data\raw\garbage-classification\metal\metal618.jpg,1.719298245614035
metal,metal619.jpg,214,235,data\raw\garbage-classification\metal\metal619.jpg,0.9106382978723404
metal,metal62.jpg,512,384,data\raw\garbage-classification\metal\metal62.jpg,1.3333333333333333
metal,metal620.jpg,225,225,data\raw\garbage-classification\metal\metal620.jpg,1.0
metal,metal621.jpg,278,181,data\raw\garbage-classification\metal\metal621.jpg,1.5359116022099448
metal,metal622.jpg,225,225,data\raw\garbage-classification\metal\metal622.jpg,1.0
metal,metal623.jpg,275,183,data\raw\garbage-classification\metal\metal623.jpg,1.5027322404371584
metal,metal624.jpg,311,162,data\raw\garbage-classification\metal\metal624.jpg,1.9197530864197532
metal,metal625.jpg,477,106,data\raw\garbage-classification\metal\metal625.jpg,4.5
metal,metal626.jpg,313,161,data\raw\garbage-classification\metal\metal626.jpg,1.9440993788819876
metal,metal627.jpg,225,225,data\raw\garbage-classification\metal\metal627.jpg,1.0
metal,metal628.jpg,232,217,data\raw\garbage-classification\metal\metal628.jpg,1.0691244239631337
metal,metal629.jpg,249,202,data\raw\garbage-classification\metal\metal629.jpg,1.2326732673267327
metal,metal63.jpg,512,384,data\raw\garbage-classification\metal\metal63.jpg,1.3333333333333333
metal,metal630.jpg,225,225,data\raw\garbage-classification\metal\metal630.jpg,1.0
metal,metal631.jpg,291,173,data\raw\garbage-classification\metal\metal631.jpg,1.6820809248554913
metal,metal632.jpg,288,175,data\raw\garbage-classification\metal\metal632.jpg,1.6457142857142857
metal,metal633.jpg,287,176,data\raw\garbage-classification\metal\metal633.jpg,1.6306818181818181
metal,metal634.jpg,302,167,data\raw\garbage-classification\metal\metal634.jpg,1.8083832335329342
metal,metal635.jpg,225,225,data\raw\garbage-classification\metal\metal635.jpg,1.0
metal,metal636.jpg,225,224,data\raw\garbage-classification\metal\metal636.jpg,1.0044642857142858
metal,metal637.jpg,256,197,data\raw\garbage-classification\metal\metal637.jpg,1.299492385786802
metal,metal638.jpg,259,194,data\raw\garbage-classification\metal\metal638.jpg,1.3350515463917525
metal,metal639.jpg,200,252,data\raw\garbage-classification\metal\metal639.jpg,0.7936507936507936
metal,metal64.jpg,512,384,data\raw\garbage-classification\metal\metal64.jpg,1.3333333333333333
metal,metal640.jpg,297,170,data\raw\garbage-classification\metal\metal640.jpg,1.7470588235294118
metal,metal641.jpg,225,225,data\raw\garbage-classification\metal\metal641.jpg,1.0
metal,metal642.jpg,275,183,data\raw\garbage-classification\metal\metal642.jpg,1.5027322404371584
metal,metal643.jpg,225,225,data\raw\garbage-classification\metal\metal643.jpg,1.0
metal,metal644.jpg,232,217,data\raw\garbage-classification\metal\metal644.jpg,1.0691244239631337
metal,metal645.jpg,275,183,data\raw\garbage-classification\metal\metal645.jpg,1.5027322404371584
metal,metal646.jpg,287,175,data\raw\garbage-classification\metal\metal646.jpg,1.64
metal,metal647.jpg,312,162,data\raw\garbage-classification\metal\metal647.jpg,1.9259259259259258
metal,metal648.jpg,240,210,data\raw\garbage-classification\metal\metal648.jpg,1.1428571428571428
metal,metal649.jpg,310,162,data\raw\garbage-classification\metal\metal649.jpg,1.9135802469135803
metal,metal65.jpg,512,384,data\raw\garbage-classification\metal\metal65.jpg,1.3333333333333333
metal,metal650.jpg,271,186,data\raw\garbage-classification\metal\metal650.jpg,1.456989247311828
metal,metal651.jpg,225,225,data\raw\garbage-classification\metal\metal651.jpg,1.0
metal,metal652.jpg,275,183,data\raw\garbage-classification\metal\metal652.jpg,1.5027322404371584
metal,metal653.jpg,225,225,data\raw\garbage-classification\metal\metal653.jpg,1.0
metal,metal654.jpg,225,225,data\raw\garbage-classification\metal\metal654.jpg,1.0
metal,metal655.jpg,275,184,data\raw\garbage-classification\metal\metal655.jpg,1.4945652173913044
metal,metal656.jpg,275,183,data\raw\garbage-classification\metal\metal656.jpg,1.5027322404371584
metal,metal657.jpg,225,225,data\raw\garbage-classification\metal\metal657.jpg,1.0
metal,metal658.jpg,243,207,data\raw\garbage-classification\metal\metal658.jpg,1.173913043478261
metal,metal659.jpg,180,157,data\raw\garbage-classification\metal\metal659.jpg,1.1464968152866242
metal,metal66.jpg,512,384,data\raw\garbage-classification\metal\metal66.jpg,1.3333333333333333
metal,metal660.jpg,262,193,data\raw\garbage-classification\metal\metal660.jpg,1.3575129533678756
metal,metal661.jpg,225,225,data\raw\garbage-classification\metal\metal661.jpg,1.0
metal,metal662.jpg,275,183,data\raw\garbage-classification\metal\metal662.jpg,1.5027322404371584
metal,metal663.jpg,225,225,data\raw\garbage-classification\metal\metal663.jpg,1.0
metal,metal664.jpg,225,225,data\raw\garbage-classification\metal\metal664.jpg,1.0
metal,metal665.jpg,266,189,data\raw\garbage-classification\metal\metal665.jpg,1.4074074074074074
metal,metal666.jpg,224,225,data\raw\garbage-classification\metal\metal666.jpg,0.9955555555555555
metal,metal667.jpg,225,225,data\raw\garbage-classification\metal\metal667.jpg,1.0
metal,metal668.jpg,251,201,data\raw\garbage-classification\metal\metal668.jpg,1.2487562189054726
metal,metal669.jpg,180,180,data\raw\garbage-classification\metal\metal669.jpg,1.0
metal,metal67.jpg,512,384,data\raw\garbage-classification\metal\metal67.jpg,1.3333333333333333
metal,metal670.jpg,266,190,data\raw\garbage-classification\metal\metal670.jpg,1.4
metal,metal671.jpg,225,225,data\raw\garbage-classification\metal\metal671.jpg,1.0
metal,metal672.jpg,275,183,data\raw\garbage-classification\metal\metal672.jpg,1.5027322404371584
metal,metal673.jpg,217,232,data\raw\garbage-classification\metal\metal673.jpg,0.9353448275862069
metal,metal674.jpg,225,225,data\raw\garbage-classification\metal\metal674.jpg,1.0
metal,metal675.jpg,228,221,data\raw\garbage-classification\metal\metal675.jpg,1.0316742081447965
metal,metal676.jpg,275,183,data\raw\garbage-classification\metal\metal676.jpg,1.5027322404371584
metal,metal677.jpg,225,225,data\raw\garbage-classification\metal\metal677.jpg,1.0
metal,metal678.jpg,266,189,data\raw\garbage-classification\metal\metal678.jpg,1.4074074074074074
metal,metal679.jpg,223,226,data\raw\garbage-classification\metal\metal679.jpg,0.9867256637168141
metal,metal68.jpg,225,225,data\raw\garbage-classification\metal\metal68.jpg,1.0
metal,metal680.jpg,225,224,data\raw\garbage-classification\metal\metal680.jpg,1.0044642857142858
metal,metal681.jpg,225,225,data\raw\garbage-classification\metal\metal681.jpg,1.0
metal,metal682.jpg,256,197,data\raw\garbage-classification\metal\metal682.jpg,1.299492385786802
metal,metal683.jpg,233,216,data\raw\garbage-classification\metal\metal683.jpg,1.0787037037037037
metal,metal684.jpg,225,225,data\raw\garbage-classification\metal\metal684.jpg,1.0
metal,metal685.jpg,225,225,data\raw\garbage-classification\metal\metal685.jpg,1.0
metal,metal686.jpg,225,225,data\raw\garbage-classification\metal\metal686.jpg,1.0
metal,metal687.jpg,233,216,data\raw\garbage-classification\metal\metal687.jpg,1.0787037037037037
metal,metal688.jpg,306,164,data\raw\garbage-classification\metal\metal688.jpg,1.8658536585365855
metal,metal689.jpg,220,218,data\raw\garbage-classification\metal\metal689.jpg,1.0091743119266054
metal,metal69.jpg,512,384,data\raw\garbage-classification\metal\metal69.jpg,1.3333333333333333
metal,metal690.jpg,294,171,data\raw\garbage-classification\metal\metal690.jpg,1.719298245614035
metal,metal691.jpg,248,204,data\raw\garbage-classification\metal\metal691.jpg,1.2156862745098038
metal,metal692.jpg,225,225,data\raw\garbage-classification\metal\metal692.jpg,1.0
metal,metal693.jpg,183,275,data\raw\garbage-classification\metal\metal693.jpg,0.6654545454545454
metal,metal694.jpg,225,225,data\raw\garbage-classification\metal\metal694.jpg,1.0
metal,metal695.jpg,225,225,data\raw\garbage-classification\metal\metal695.jpg,1.0
metal,metal696.jpg,259,194,data\raw\garbage-classification\metal\metal696.jpg,1.3350515463917525
metal,metal697.jpg,225,225,data\raw\garbage-classification\metal\metal697.jpg,1.0
metal,metal698.jpg,225,225,data\raw\garbage-classification\metal\metal698.jpg,1.0
metal,metal699.jpg,225,225,data\raw\garbage-classification\metal\metal699.jpg,1.0
metal,metal7.jpg,225,225,data\raw\garbage-classification\metal\metal7.jpg,1.0
metal,metal70.jpg,512,384,data\raw\garbage-classification\metal\metal70.jpg,1.3333333333333333
metal,metal700.jpg,262,192,data\raw\garbage-classification\metal\metal700.jpg,1.3645833333333333
metal,metal701.jpg,225,225,data\raw\garbage-classification\metal\metal701.jpg,1.0
